date;Tn;Tx;Tavg;RH_avg;RR;ss;ff_x;ddd_x;ff_avg;cat_ddd;category_region;flood
06/09/2016;26;32,8;29,1;76;0;6,6;4;320;2;2;2;0
07/09/2016;25;33;27,4;80;8;7;4;90;2;1;2;0
08/09/2016;25;31;27,9;79;27,5;7,8;3;210;1;2;2;0
09/09/2016;25;33;29,3;74;0;4,8;4;90;1;2;2;0
10/09/2016;27;32,6;29,4;70;0;6;4;90;2;2;2;0
11/09/2016;25;34,2;28,8;73;0;4,8;2;10;0;2;2;0
12/09/2016;26;32,2;28,5;70;0;8;5;360;1;2;2;0
13/09/2016;26;32,6;28,9;69;0;8;4;100;2;2;2;0
14/09/2016;26;32,2;29,1;74;0;7,7;3;30;1;2;2;0
15/09/2016;25;32,8;27,7;80;6;5,6;2;270;0;2;2;0
16/09/2016;26;32,6;28,6;78;0;7;4;90;2;1;2;0
17/09/2016;26;32;28,8;76;0;4,4;3;220;1;2;2;0
18/09/2016;25;33;28,5;82;20,5;2,3;2;350;0;2;2;0
19/09/2016;27;31,6;27,2;89;0;4,2;4;100;2;2;2;0
20/09/2016;26;33,6;29,1;80;13;3;4;260;2;8;2;0
21/09/2016;26;32,6;27,8;80;0;7,5;4;270;1;2;2;0
22/09/2016;26;30,4;28;81;6,5;2;4;310;1;2;2;0
23/09/2016;25;32;27,7;84;0;0,3;4;320;1;2;2;0
24/09/2016;25;32,2;27,3;83;59,8;3,5;4;260;1;2;2;0
25/09/2016;26;33;29,1;78;0,6;2,4;5;90;2;8;2;0
26/09/2016;25;32,2;28,3;77;22,8;6,2;4;270;2;8;2;0
27/09/2016;25;32,2;29;76;0;4,5;4;310;1;2;2;0
29/09/2016;24;32,2;27,9;80;8,7;5,5;3;20;1;2;2;0
14/10/2016;26;30,2;27,6;79;2,2;2,2;3;250;2;8;2;0
15/10/2016;26;32;27,7;82;0;0;4;280;1;2;2;0
22/10/2016;26;32;28,6;82;21;1,1;3;60;1;2;2;0
23/10/2016;25;29,6;25,5;93;7,3;1,6;3;250;1;2;2;0
24/10/2016;25;31,8;28,2;78;20,8;0;3;310;0;2;2;0
25/10/2016;24;31,4;27,8;81;7;2;6;310;2;2;2;0
26/10/2016;25;31,8;28,8;77;1,4;7,5;3;330;1;2;2;0
28/10/2016;27;31,6;27,9;79;0;2,2;3;300;1;2;2;0
29/10/2016;25;33,4;28;81;13;0;5;160;2;2;2;0
01/11/2016;26;34;28,7;76;0;2,4;5;280;2;8;2;0
02/11/2016;25;33,2;28,9;73;19,7;2,3;4;250;2;2;2;0
03/11/2016;27;32;28,9;73;0;2,1;4;300;1;2;2;0
04/11/2016;27;31,6;28,9;75;2,6;0;4;330;1;2;2;0
06/11/2016;27;32,4;29,2;74;0;0;6;320;2;2;2;0
07/11/2016;27;33,6;29,6;76;0;3,2;5;320;2;2;2;0
08/11/2016;26;31,6;28,1;82;0;3,5;3;320;1;2;2;0
09/11/2016;25;32,2;27,9;80;51;0;5;340;2;2;2;0
10/11/2016;26;32;27,4;80;0;6,4;5;300;2;8;2;0
11/11/2016;25;31;27,3;83;1,7;4;5;260;1;2;2;0
12/11/2016;25;32;27,9;83;16;3;3;140;1;2;2;0
13/11/2016;26;31;27,3;85;11,8;3,2;4;290;2;8;2;0
14/11/2016;25;31,6;27,4;81;41;1,9;4;310;2;2;2;0
15/11/2016;26;32,4;28,1;75;0;2;3;140;1;2;2;0
16/11/2016;25;32,2;28,7;76;4;1,6;4;290;2;2;2;0
18/11/2016;27;31,4;28,2;79;0;6,4;3;10;1;2;2;0
19/11/2016;26;34,2;29,9;71;0,2;2;5;180;2;2;2;0
20/11/2016;26;33;28,6;80;0;9;3;40;1;2;2;0
21/11/2016;26;30,8;27,7;83;7;4;3;230;1;2;2;0
22/11/2016;25;32,4;27,9;78;28,2;0;4;290;2;2;2;0
23/11/2016;26;32;28,4;79;0,7;2,6;4;280;1;2;2;0
24/11/2016;26;32;29,3;74;0;3,5;3;310;2;8;2;0
25/11/2016;27;32;28,7;76;0;3;4;260;1;2;2;0
26/11/2016;26;31,4;28,7;79;0;1;3;320;1;2;2;0
27/11/2016;26;32,2;29;78;4;6;3;360;1;2;2;0
28/11/2016;26;31,4;28,1;83;9,4;4;4;270;1;2;2;0
29/11/2016;25;30;27,1;82;1,6;4,3;3;280;1;2;2;0
30/11/2016;25;31;28,5;76;0;0;4;240;1;2;2;0
01/12/2016;26;31,2;28,5;73;0;0;5;260;2;8;2;0
03/12/2016;25;32,8;28,5;76;6,4;0,3;5;280;3;8;2;0
04/12/2016;25;30;25;89;0,4;2,2;6;190;2;2;2;0
05/12/2016;24;28,4;25,8;86;14,8;0,2;5;240;3;8;2;0
06/12/2016;24;30,8;27,7;77;1,7;0,3;5;260;2;8;2;0
07/12/2016;26;32;28,8;75;0;3,5;5;320;2;2;2;0
09/12/2016;25;33;29,3;71;14,4;7,3;4;260;2;8;2;0
10/12/2016;27;34,4;29,9;71;0;5;5;250;2;8;2;0
11/12/2016;26;31;27,7;80;0;7;5;340;1;2;2;0
12/12/2016;25;30,6;27,2;79;3,1;2,3;5;250;2;8;2;0
13/12/2016;26;34;29,4;70;0;3;4;280;2;8;2;0
14/12/2016;27;30,6;28;77;0;4;4;320;2;8;2;0
15/12/2016;25;33;28,6;72;0,8;1,8;4;250;2;8;2;0
16/12/2016;27;32,2;29,2;72;0;4,5;4;300;2;2;2;0
17/12/2016;27;30,2;27,5;84;0;3;3;260;1;2;2;0
18/12/2016;26;32,4;28,8;75;7,3;0,3;5;250;3;8;2;0
19/12/2016;26;31,4;28;78;0;5;5;270;2;8;2;0
20/12/2016;26;34;29,6;71;1,3;0,3;7;250;4;8;2;0
21/12/2016;27;32,4;29;75;0;8,7;5;260;2;8;2;0
22/12/2016;26;32;28,4;76;0,4;3,5;5;250;3;8;2;0
23/12/2016;26;33,2;29,2;73;0,5;4,3;6;280;3;8;2;0
24/12/2016;27;32,2;28,8;74;0;7;5;250;3;8;2;0
25/12/2016;26;32,4;28,2;75;0;2,5;3;290;1;2;2;0
27/12/2016;26;31,6;28,1;75;7;2;5;260;2;2;2;0
28/12/2016;25;33;29,8;67;0;1;5;260;2;8;2;0
29/12/2016;27;31;28,6;75;0;5;6;300;3;8;2;0
30/12/2016;27;31,6;28,7;75;0;2,6;5;320;2;2;2;0
31/12/2016;25;33;28,6;76;0;2;5;320;2;4;2;0
01/01/2017;26;34,4;29,9;70;0,2;5;4;300;2;8;2;0
02/01/2017;27;34,2;30,2;68;0;7,5;4;290;2;2;2;0
03/01/2017;26;33,8;29,9;71;0;8,2;6;310;2;2;2;0
04/01/2017;25;30,4;27,4;79;38,7;5;3;250;2;4;2;0
07/01/2017;26;31,8;28,7;76;3;5,3;4;290;2;8;2;0
08/01/2017;26;31,8;29,1;72;0;4;4;300;2;4;2;0
09/01/2017;25;31,4;27,9;77;0,3;6,8;4;290;1;2;2;0
10/01/2017;25;31,2;27,8;83;12,5;1;5;300;1;2;2;0
12/01/2017;25;33;28,1;78;17,2;1,1;5;250;2;8;2;0
13/01/2017;25;31,6;28,3;75;0;4,3;8;220;3;8;2;0
14/01/2017;26;28,2;26,7;78;0;1,7;6;210;2;2;2;0
15/01/2017;25;31;28;77;3;0,6;4;260;3;7;2;0
16/01/2017;26;30;26,4;87;1,8;0;4;260;2;8;2;0
17/01/2017;24;31,8;27,3;77;30,2;0,2;6;330;2;7;2;0
19/01/2017;25;33;28,2;76;0;5,6;6;270;4;8;2;0
20/01/2017;26;34,4;29,7;66;0;9,3;8;220;2;8;2;0
21/01/2017;25;31,8;28,8;74;0;9,5;6;330;2;2;2;0
22/01/2017;26;30,8;28,4;78;0;6;6;300;3;8;2;0
23/01/2017;26;34;29;71;0;3,2;7;250;3;8;2;0
24/01/2017;27;32,6;28,6;77;0;6,6;4;290;2;8;2;0
25/01/2017;26;32;28,9;74;0;5;7;320;2;4;2;0
26/01/2017;24;30,2;27,3;83;17,2;3,7;5;300;2;2;2;0
28/01/2017;26;29,2;27,4;83;6,6;0;5;250;2;8;2;0
29/01/2017;25;29,2;27;82;17,2;0;5;330;2;2;2;0
30/01/2017;25;30,8;27,3;82;3,7;0,2;4;290;1;2;2;0
31/01/2017;25;29;26,6;85;3;1;4;300;1;2;2;0
01/02/2017;24;29,6;26,2;85;16,7;0;4;320;1;2;2;0
02/02/2017;25;30,4;26,7;84;5;0,5;3;310;1;2;2;0
03/02/2017;25;29,2;25,9;84;11,4;0,8;4;250;2;8;2;0
04/02/2017;24;32;27,6;78;29,8;1,3;8;260;4;8;2;0
06/02/2017;26;31,6;28,3;73;3,6;6,5;4;280;2;8;2;0
07/02/2017;26;31,6;28,6;74;3,2;5,2;6;330;2;2;2;0
08/02/2017;25;31,8;28;75;0;3;6;330;3;4;2;0
09/02/2017;26;29,4;27,4;79;0;2,5;4;280;2;2;2;0
10/02/2017;25;29;26,4;87;8,3;0,4;4;320;1;8;2;0
11/02/2017;24;28,8;26;87;25,9;0;6;310;2;2;2;0
12/02/2017;25;29,6;27,2;84;26,9;0;5;330;2;2;2;0
13/02/2017;24;30,6;27,4;81;21,5;2,5;6;290;2;2;2;0
15/02/2017;24;30,6;26,7;83;29,8;2,2;7;320;2;2;2;0
16/02/2017;24;30,6;27,2;83;13,4;7,5;5;310;2;4;2;0
17/02/2017;24;30,6;27,1;84;30,7;5,1;5;320;1;2;2;0
18/02/2017;25;29,8;27,9;80;0;5,6;5;310;2;2;2;0
19/02/2017;26;29;26,7;90;16,3;2;4;290;1;4;2;0
20/02/2017;25;27,6;26,1;94;9,2;0;2;320;0;2;2;0
23/02/2017;24;32;27,4;81;14,5;8,7;6;310;2;2;2;0
24/02/2017;25;30,4;27,5;84;0,6;5;6;320;2;2;2;0
25/02/2017;26;32,4;28,5;75;0;4,2;6;290;2;8;2;0
26/02/2017;25;30,8;27,5;83;10;2;6;310;2;2;2;0
27/02/2017;25;31,6;28,1;80;1;8;5;320;2;4;2;0
28/02/2017;25;30,8;28,2;80;10,5;6,5;4;320;1;2;2;0
01/03/2017;26;32,2;28,1;78;0,7;3,4;6;340;1;2;2;0
02/03/2017;26;31,6;28,2;78;0;5;5;290;2;2;2;0
04/03/2017;25;31,5;27,6;80;3,6;4;4;310;1;2;2;0
06/03/2017;26;31,6;28,7;75;0;9;5;300;1;2;2;0
07/03/2017;25;30,2;27,7;79;0;3,5;5;250;1;2;2;0
08/03/2017;24;31,5;28;79;18,4;1,2;4;330;2;2;2;0
09/03/2017;25;30,8;28,1;78;0;5;4;300;1;2;2;0
10/03/2017;26;31,2;28,3;78;0;8,3;5;270;1;2;2;0
11/03/2017;25;31,6;27,8;79;0;5,6;5;300;2;2;2;0
12/03/2017;26;33;28,6;75;0;7,5;4;350;1;2;2;0
13/03/2017;26;34,4;28,8;73;2,1;5;5;320;1;2;2;0
15/03/2017;27;34;29,8;67;2,4;2,6;5;240;2;8;2;0
16/03/2017;26;32,6;28,5;75;0;4;4;340;2;2;2;0
18/03/2017;26;32,4;27;82;6;3,2;4;260;1;2;2;0
19/03/2017;26;31,6;27,9;79;7,4;0,3;5;300;2;2;2;0
20/03/2017;26;31;27,6;80;0,5;6;3;270;1;2;2;0
21/03/2017;26;31;28,1;81;13;1;5;300;1;2;2;0
22/03/2017;25;31;27,4;84;13,5;4;5;320;2;4;2;0
23/03/2017;24;29;25,9;86;16;1,2;3;320;1;2;2;0
24/03/2017;24;32,2;28,1;79;6,4;1,4;5;310;1;2;2;0
26/03/2017;26;32;28,6;80;0;0,8;5;320;1;2;2;0
28/03/2017;25;32,2;27,4;82;0;7,3;5;310;1;2;2;1
29/03/2017;25;33,6;28,8;76;23,3;8;3;130;1;2;2;0
30/03/2017;26;32,6;28,6;73;0;6;4;270;2;8;2;0
31/03/2017;26;30;26,9;83;0;6;3;270;1;2;2;0
01/04/2017;26;33;27,9;79;10,2;0,4;7;130;1;2;2;0
02/04/2017;25;32,8;27,3;84;49,6;5;4;320;1;2;2;0
03/04/2017;25;31,8;27,8;78;13,3;4;3;330;1;2;2;0
05/04/2017;26;33,2;28,7;73;0;6,3;4;250;3;8;2;0
06/04/2017;26;33;28,6;73;0;6,5;5;270;2;8;2;0
07/04/2017;26;33,2;28,5;74;0;5;5;260;3;8;2;0
08/04/2017;25;30,4;27,4;78;7,1;1;5;280;2;8;2;0
09/04/2017;25;34,2;28,8;75;0;2,1;5;310;2;2;2;0
10/04/2017;26;33,8;29,4;75;2,6;6;3;300;1;2;2;0
11/04/2017;26;32;28,3;82;18;7,7;4;320;2;2;2;0
12/04/2017;25;31,8;27,9;79;19,5;3,2;4;310;2;2;2;0
13/04/2017;26;31,2;28,4;81;2,4;3;4;350;1;2;2;0
14/04/2017;27;31,8;28,6;78;0;2,4;3;330;1;2;2;0
15/04/2017;26;32;28,9;79;0;4,1;3;330;1;2;2;0
16/04/2017;27;31,2;28,7;78;0,4;6;4;20;1;2;2;0
17/04/2017;27;32,8;29;79;0;0;3;60;1;2;2;0
18/04/2017;26;32,2;28,7;80;0;4,5;4;320;1;2;2;0
19/04/2017;26;32;27,9;80;0;3,5;4;340;1;2;2;0
20/04/2017;25;34,2;29,2;74;7,5;6,5;4;70;1;2;2;0
21/04/2017;26;32,8;29;79;0;6,7;3;170;1;2;2;0
22/04/2017;27;31,4;28,5;81;0,6;3;3;320;1;2;2;0
23/04/2017;26;32,8;28,8;74;6,3;4,5;3;310;1;2;2;0
24/04/2017;26;33,4;29,5;75;0;2;4;340;1;2;2;0
25/04/2017;27;34;29,8;73;0,4;6;4;50;1;2;2;0
26/04/2017;27;32;27,9;81;0;6,5;3;300;1;2;2;0
27/04/2017;25;32,4;28,3;78;0;1;5;30;1;2;2;0
28/04/2017;25;33,2;28,3;76;18,6;3,7;4;230;2;2;2;0
29/04/2017;26;34;29,7;79;0;6;3;270;1;2;2;0
01/05/2017;27;33,2;28,5;78;0;5,6;5;350;2;2;2;0
02/05/2017;26;33,4;28;81;32;6,5;4;320;1;2;2;0
03/05/2017;26;32,2;29;80;4;5,6;4;310;1;2;2;0
04/05/2017;26;33,8;29;78;46,5;3;4;80;1;2;2;0
05/05/2017;26;33,4;28,9;78;0;5,4;4;170;2;5;2;0
06/05/2017;25;30,8;27,8;83;3,7;5;3;60;1;2;2;0
07/05/2017;25;31,6;27,8;82;5,6;4;5;40;1;2;2;0
09/05/2017;26;33,2;29,1;77;0;4,2;3;70;1;2;2;0
10/05/2017;27;30,5;28,9;75;0;3;4;110;1;2;2;0
11/05/2017;26;31,6;28,2;76;0;0,1;4;320;1;2;2;0
12/05/2017;26;33,4;28,8;76;0;0;3;130;1;2;2;0
13/05/2017;26;33,4;29,4;74;0;6,4;3;90;1;2;2;0
14/05/2017;27;32,6;29,1;73;2;5;4;320;1;2;2;0
15/05/2017;27;35;30,3;67;0;4,8;3;130;1;2;2;0
16/05/2017;28;33;29,8;74;0;6,5;3;310;1;2;2;0
17/05/2017;28;33;29,8;77;0;5,3;3;300;1;2;2;0
18/05/2017;28;33,4;30,1;72;0;4,7;3;170;1;2;2;0
19/05/2017;27;33,6;30,1;73;0;5,5;4;310;1;2;2;0
20/05/2017;28;23,8;29,6;72;0;6,2;3;100;1;2;2;0
21/05/2017;28;33;29,9;70;0;6,6;5;280;2;2;2;0
22/05/2017;26;33,4;29,3;75;31;0;3;150;1;2;2;0
23/05/2017;27;33,4;29,5;73;0;6;3;90;1;2;2;0
24/05/2017;27;34;29,2;74;0;6;4;320;1;2;2;0
25/05/2017;27;33,4;29,4;69;0;4;3;20;1;2;2;0
26/05/2017;26;32,8;28,9;74;0;5,2;4;320;1;2;2;0
27/05/2017;26;33,2;29,7;75;0;6,5;3;40;1;2;2;0
28/05/2017;28;32;29;76;0;2,2;4;70;1;2;2;0
29/05/2017;26;28,8;27;86;4,2;1,2;3;120;1;2;2;0
30/05/2017;25;31,6;28;82;6;0;4;150;1;2;2;0
31/05/2017;26;34,4;29,9;74;0;2;5;250;1;2;2;0
01/06/2017;26;30,8;28,2;73;0;5,5;3;210;1;2;2;0
03/06/2017;27;32,4;29;80;0;0;4;320;1;2;2;0
04/06/2017;27;32,8;29;75;0;3,5;4;300;1;2;2;0
05/06/2017;27;32,4;29,1;76;0;6;4;350;2;2;2;0
06/06/2017;25;32,6;28,5;78;23;4;4;160;1;2;2;0
07/06/2017;26;33,4;29,3;75;0;4;3;80;2;6;2;0
08/06/2017;26;34,2;29,3;73;0;6;5;180;2;6;2;0
09/06/2017;27;35,2;29,7;74;0;6,5;3;90;1;1;2;0
10/06/2017;26;34;29,4;77;0;6,5;5;10;1;2;2;0
11/06/2017;27;31,8;28,6;81;19,2;6;3;300;1;2;2;0
12/06/2017;27;33,8;29,7;75;0;5,5;4;80;2;1;2;0
13/06/2017;26;33,4;30;75;0;5,5;3;70;2;1;2;0
14/06/2017;24;31;27,7;80;32,6;3;3;340;1;2;2;0
15/06/2017;25;32,4;28,9;79;0;1,7;3;90;1;2;2;0
16/06/2017;26;33,8;29,3;78;3,5;3;3;120;2;6;2;0
17/06/2017;27;34,2;29,6;74;0;6,5;4;130;1;2;2;0
18/06/2017;25;33,4;28,7;75;0;6,5;5;300;1;2;2;0
20/06/2017;24;33,6;28,9;72;0;6,3;4;120;1;2;2;0
22/06/2017;26;30,2;28,2;79;0;4,8;3;50;1;2;2;0
25/06/2017;24;33,4;28,1;78;0,1;0;4;100;2;2;2;0
26/06/2017;25;31,8;28;81;2,6;4,8;4;80;2;1;2;0
27/06/2017;24;32,6;27,6;77;12;4;4;100;1;2;2;0
28/06/2017;25;33,2;28,6;80;0;6,4;5;300;2;2;2;0
29/06/2017;26;33,2;28,1;78;0;6,4;6;320;2;2;2;0
30/06/2017;25;30,8;26,9;86;45,5;6,3;3;150;1;2;2;0
01/07/2017;24;33,8;28,2;78;10,6;2,1;4;70;1;2;2;0
02/07/2017;25;33,2;29,1;74;0;6,5;4;100;2;6;2;0
03/07/2017;27;33,4;29,2;77;0;6,3;4;100;1;2;2;0
04/07/2017;27;34,4;29,8;74;0;6,5;3;130;1;2;2;0
05/07/2017;27;34,2;29,9;73;0;6,5;4;320;1;2;2;0
06/07/2017;26;32,6;28,2;72;0;6,2;4;330;1;2;2;0
07/07/2017;26;32,4;28,8;73;0;2,8;5;330;1;2;2;0
08/07/2017;26;33;29,2;72;0;5,7;3;70;1;2;2;0
09/07/2017;27;32,2;29,1;70;0;5,3;4;320;1;2;2;0
10/07/2017;26;31;28,2;76;0;6;5;350;1;2;2;0
11/07/2017;25;31,6;28,1;79;16,7;4,8;4;360;1;2;2;0
12/07/2017;26;31,6;28;78;0;2,2;3;250;1;2;2;0
13/07/2017;26;31,8;27,9;78;11;3,2;4;300;1;2;2;0
14/07/2017;25;31,8;28,4;75;0;3;3;10;1;2;2;0
15/07/2017;26;31,6;28,7;71;0;1,1;3;170;0;2;2;0
16/07/2017;26;31,2;27,8;72;0;0;3;310;1;2;2;0
17/07/2017;25;32,4;28;62;0;2;4;40;1;2;2;0
18/07/2017;26;31;27,9;71;0;5,7;3;240;1;2;2;0
19/07/2017;25;32,6;28;78;0;0;4;320;1;2;2;0
20/07/2017;26;31,8;28,3;79;0,2;6,2;3;330;1;2;2;0
21/07/2017;25;31;27,7;80;81,4;5;4;60;1;2;2;0
22/07/2017;25;34;29,2;74;0;4,2;3;160;2;5;2;0
23/07/2017;26;32,2;28,6;81;0;5,2;3;30;0;2;2;0
24/07/2017;27;31,6;28,3;76;0;3,3;4;330;1;2;2;0
26/07/2017;26;34,6;29;62;0;6,5;4;200;1;2;2;0
30/07/2017;26;34,2;29,2;74;0;6,4;4;200;2;5;2;0
31/07/2017;26;33,6;29;78;0;6,1;4;320;1;2;2;0
01/08/2017;26;32,6;28,3;63;0;5,8;4;350;1;2;2;0
02/08/2017;25;34,4;28,3;64;0;5,2;4;160;2;2;2;0
03/08/2017;24;33,4;28,2;67;0;6,3;4;320;1;2;2;0
04/08/2017;26;33;28,3;66;0;6,5;5;320;1;2;2;0
05/08/2017;26;32,6;28,7;70;0;6,4;4;190;2;5;2;0
06/08/2017;25;32,2;29;71;0;5,6;3;300;1;2;2;0
07/08/2017;27;33;28,9;72;0;6;4;90;2;2;2;0
08/08/2017;26;33,6;28,9;72;0;6,4;4;200;2;2;2;0
09/08/2017;25;32;28,6;73;0;6,6;3;310;2;2;2;0
10/08/2017;25;32,6;27,9;76;0;2;5;310;1;2;2;0
11/08/2017;26;32,6;28,9;75;0;7;4;160;1;2;2;0
12/08/2017;26;32,6;28,9;77;0;4,2;3;50;2;6;2;0
13/08/2017;27;32;28,7;77;0;6;6;330;1;2;2;0
14/08/2017;27;32;28,8;76;0;3,4;4;180;2;5;2;0
16/08/2017;26;32,4;27,9;62;0;2,2;6;20;1;2;2;0
17/08/2017;26;32;28,5;68;0;6,7;4;290;2;2;2;0
18/08/2017;25;33,4;29,3;67;0;5,5;3;170;2;6;2;0
19/08/2017;27;34,2;29,7;66;0;5,2;4;80;2;2;2;0
20/08/2017;27;32,6;29;70;0;6,6;4;200;1;2;2;0
21/08/2017;25;34;29;67;0;3,5;4;60;2;2;2;0
22/08/2017;27;32,4;28,6;68;0;6,5;6;330;1;2;2;0
23/08/2017;26;33,2;29,1;66;0;3,6;4;190;2;2;2;0
24/08/2017;25;34;29,4;63;0;4,6;5;20;2;6;2;0
25/08/2017;26;32,8;29,2;63;0;7;7;180;2;2;2;0
26/08/2017;27;33,8;29,3;59;0;4;5;140;2;6;2;0
27/08/2017;25;33,4;28,5;64;0;4,2;6;90;3;1;2;0
28/08/2017;25;33,4;29,2;64;0;7;6;110;2;1;2;0
29/08/2017;26;31,6;27,9;74;0;6;6;310;2;2;2;0
30/08/2017;25;31,4;28;76;0,8;2,5;4;20;1;2;2;0
31/08/2017;26;32,2;28,4;78;0;7,2;4;170;1;2;2;0
01/09/2017;26;31,4;28,6;69;0;5,8;3;140;1;2;2;0
02/09/2017;26;32,4;28,9;68;0;5,2;4;360;1;2;2;0
03/09/2017;26;33,8;29,2;66;0;6,3;3;130;1;2;2;0
04/09/2017;26;32,6;28,9;69;0;7,5;6;310;2;2;2;0
05/09/2017;27;32,6;29,2;72;0;5,9;4;320;1;2;2;0
06/09/2017;26;34;29,4;68;0;3;4;50;1;2;2;0
07/09/2017;27;33,6;29,5;66;0;7,5;3;100;1;2;2;0
08/09/2017;26;33,6;29,5;67;0;7,5;3;60;1;2;2;0
09/09/2017;27;33,2;29,1;74;0;9;4;320;2;4;2;0
10/09/2017;27;32,8;28,9;73;0;9;4;310;1;2;2;0
11/09/2017;25;31,6;28,6;78;12,5;8;4;330;1;2;2;0
12/09/2017;26;31,2;28,6;77;0;6;4;300;2;2;2;0
13/09/2017;25;32;27,8;72;0;5,5;6;310;2;2;2;0
14/09/2017;26;33,8;29,1;70;0;7;4;60;1;2;2;0
15/09/2017;27;32,4;29,1;70;0;9,4;3;330;1;2;2;0
16/09/2017;27;34,8;30,5;64;0;9;4;300;1;2;2;0
17/09/2017;26;35;29,9;69;0;9,4;3;160;1;2;2;0
18/09/2017;27;34,2;29,4;66;0;8,5;5;50;2;2;2;0
19/09/2017;27;32,4;29,5;70;0;8;3;350;2;2;2;0
20/09/2017;26;32,2;28,2;75;18;7;5;200;2;2;2;0
21/09/2017;24;30,8;27,2;79;27;6,6;4;330;1;2;2;0
22/09/2017;25;32,8;28,6;69;0;8;4;10;1;2;2;0
23/09/2017;26;32,8;29;68;0;9,3;3;330;1;2;2;0
24/09/2017;27;30,4;28;78;0;8;3;280;1;2;2;0
25/09/2017;25;32,4;28,6;74;1,5;0,4;3;140;1;2;2;0
27/09/2017;25;28,8;25,6;89;71;6;3;220;1;2;2;0
28/09/2017;24;31,8;28;81;26,8;0;4;190;1;2;2;0
29/09/2017;26;33;29,4;77;9;4,5;3;20;2;2;2;0
30/09/2017;27;32,2;29,1;75;0;7;3;300;1;2;2;0
01/10/2017;27;33,4;28;78;0;7,5;5;320;2;2;2;0
02/10/2017;24;32,6;28,7;79;30,6;3,7;5;310;1;2;2;0
03/10/2017;26;32;28,8;78;1;6;4;180;1;2;2;0
04/10/2017;24;32,2;28;79;0,3;5;3;330;1;2;2;0
05/10/2017;26;34;29,8;74;0;7,8;4;90;2;2;2;0
06/10/2017;27;32,6;29,6;76;0;8;3;310;1;2;2;0
07/10/2017;27;33,6;29,9;70;0;8;4;170;2;5;2;0
08/10/2017;26;31,8;29,1;72;0;7;4;10;1;2;2;0
09/10/2017;27;32;29;77;0;8;3;360;1;2;2;0
10/10/2017;26;31,8;28,5;78;3,1;3;3;220;1;2;2;0
11/10/2017;27;32,8;29,4;76;0;0,7;6;320;1;2;2;0
12/10/2017;27;32;28,7;76;0;6,8;4;330;1;2;2;0
14/10/2017;26;33,8;29,4;73;0;7;5;150;2;2;2;0
16/10/2017;27;33,2;28,4;77;0;6,3;4;310;2;2;2;0
17/10/2017;27;32;28,5;74;5,2;2;3;310;2;2;2;0
18/10/2017;27;32,8;28,9;75;0;3;4;160;1;2;2;0
19/10/2017;26;31;27,5;83;4,2;4;3;30;1;2;2;0
20/10/2017;26;32,4;28,7;75;6;3;4;320;1;2;2;0
21/10/2017;27;33,2;30;73;0;8;4;320;1;2;2;0
22/10/2017;28;32,8;30,1;72;0;7,8;4;60;1;2;2;0
23/10/2017;27;32,2;27,7;73;0;8,3;6;140;1;2;2;0
24/10/2017;23;34;29,3;73;50;5,7;4;300;2;8;2;0
25/10/2017;25;32,7;28,8;74;0;8,3;4;300;1;2;2;0
26/10/2017;27;34,2;29,6;70;0;7;3;270;1;2;2;0
27/10/2017;27;32,4;29,3;69;0;4,8;5;310;1;2;2;0
29/10/2017;25;32;28,5;81;12;0,3;3;300;1;2;2;0
30/10/2017;26;32,4;28,9;75;0;3;3;340;1;2;2;0
31/10/2017;26;32,8;29,7;68;0;8;5;320;2;2;2;0
01/11/2017;27;32,4;29,1;69;0;7,8;4;200;2;2;2;0
02/11/2017;26;33;29,2;70;0;5;4;320;2;2;2;0
03/11/2017;27;33;29,5;73;0;7;4;330;1;2;2;0
04/11/2017;27;33,2;29;76;0;5;3;300;1;2;2;0
05/11/2017;27;33,6;29,4;75;16,5;2,6;4;280;2;2;2;0
06/11/2017;26;33,2;29,1;79;4;8;4;100;2;2;2;0
07/11/2017;27;29,4;27,5;83;7;7,2;3;100;1;2;2;0
09/11/2017;26;31,6;28,2;80;0;3;6;290;2;8;2;0
10/11/2017;25;32;28,2;76;10;1;5;300;1;2;2;0
11/11/2017;26;32,8;28,5;74;0;7,3;5;310;2;8;2;0
12/11/2017;27;34;28,3;80;0;5;3;330;1;2;2;0
13/11/2017;26;32,6;27,8;81;1;3;5;290;2;8;2;1
14/11/2017;25;31,4;28;86;60,7;2,3;5;310;2;2;2;0
15/11/2017;25;30,4;27,8;83;4,5;2,2;4;30;1;2;2;0
16/11/2017;26;31,8;27,6;80;0;0,5;4;340;1;2;2;0
17/11/2017;25;32,6;27,7;82;4,8;2,5;4;270;1;8;2;0
18/11/2017;25;31,6;28,1;82;5,5;5;3;340;1;2;2;0
19/11/2017;26;30,2;27,2;85;0;3,3;3;50;1;2;2;0
20/11/2017;25;34,6;29,7;70;24;0;6;250;2;2;2;0
21/11/2017;26;32,2;28,1;72;0;5,2;4;310;1;2;2;0
23/11/2017;26;34,2;29,5;75;12,3;3,7;5;250;2;2;2;0
24/11/2017;27;34,4;29,8;69;0;6,4;4;270;2;8;2;0
25/11/2017;27;33,4;29,9;70;0;7;4;280;1;2;2;0
26/11/2017;27;30,2;27,1;85;0;4;4;330;1;2;2;0
27/11/2017;24;28,8;26,5;85;22;1;4;230;3;8;2;0
28/11/2017;25;30,2;27;82;6;0,2;7;260;3;8;2;0
30/11/2017;25;30;26,2;87;17,1;1;4;300;1;2;2;0
